CLUSTERID1,CLUSTERID2,ComponentIndex,Cosine,DeltaMZ
2471,2809,61,0.8259,-71.037
2806,2809,61,0.8244,0
2809,3430,61,0.8522,149.084
2809,3516,61,0.7901,21.948
2809,3534,61,0.7709,430.222
1896,2809,61,0.8284,-230.106
1997,2809,61,0.8397,-260.116
1997,2806,61,0.777,-260.115
1896,1932,61,0.9009,15.995
1896,1997,61,0.9346,30.01
1896,2856,61,0.7911,-186.08
1896,3430,61,0.8944,-81.022
1896,3516,61,0.8229,-208.158
1896,3534,61,0.8258,200.116
3430,3516,61,0.793,-127.136
3430,3534,61,0.8512,281.138
1932,3430,61,0.8829,-97.017
1997,3430,61,0.8735,-111.032
3103,5094,61,0.8313,-262.133
1447,2127,61,0.8908,0
1932,2127,61,0.7799,-97.089
1447,1932,61,0.7902,97.089
2446,2969,61,0.7855,49.981
3110,5094,61,0.7824,-147.069
1932,1997,61,0.9104,14.015
1932,3516,61,0.7681,-224.152
1932,3534,61,0.8122,184.122
1997,3534,61,0.8325,170.106
2471,3516,61,0.8349,-49.089
1997,3516,61,0.8211,-238.168
2446,3110,61,0.7949,-0.983
2119,15949,62,0.9925,0
19,15949,62,0.9917,0
45,15949,62,0.9945,0.01
15782,15949,62,0.9909,0
15824,15949,62,0.9916,0
15828,15949,62,0.9946,0.01
15949,16014,62,0.993,-0.009
15949,16047,62,0.992,0
15949,16123,62,0.9921,0
15949,16182,62,0.9909,-0.009
15949,16189,62,0.9909,0
19,45,62,0.9902,-0.01
45,2119,62,0.9935,0.009
45,15782,62,0.9902,0.01
45,15828,62,0.9937,0
45,16014,62,0.9924,0
45,16047,62,0.9908,0.01
45,16189,62,0.9911,0.01
2119,15728,62,0.991,0
15728,16014,62,0.9924,-0.009
2119,16182,62,0.9914,-0.009
2839,16182,62,0.9935,-0.009
19,16182,62,0.9908,-0.009
15782,16182,62,0.9939,-0.009
15824,16182,62,0.9934,-0.009
15828,16182,62,0.9929,0
16123,16182,62,0.9955,-0.009
16182,16189,62,0.9942,0.009
2119,2839,62,0.9907,0
2839,15782,62,0.9919,0
2839,15824,62,0.9914,0
2839,16014,62,0.9913,-0.009
2839,16123,62,0.9931,0
2839,16189,62,0.9931,0
19,2119,62,0.9912,0
19,15828,62,0.9921,-0.01
19,16014,62,0.991,-0.009
19,16047,62,0.9908,0
19,16123,62,0.9918,0
2119,16014,62,0.9926,-0.009
15828,16014,62,0.9934,0
16014,16047,62,0.995,0.009
16014,16123,62,0.9914,0.009
16014,16189,62,0.9925,0.009
15782,16189,62,0.9935,0
15824,16189,62,0.993,0
15828,16189,62,0.9923,0.01
16123,16189,62,0.9937,0
2119,15828,62,0.9932,-0.009
15782,15828,62,0.9915,-0.01
15828,16047,62,0.9918,0.01
15828,16123,62,0.9928,0.01
15782,15824,62,0.9926,0
15824,16047,62,0.9898,0
15824,16123,62,0.9948,0
2119,16047,62,0.9918,0
15782,16123,62,0.9935,0
2119,16123,62,0.9923,0
6063,7774,63,0.7652,-14.016
6063,6084,63,0.7428,-2.998
5512,5540,63,0.926,0.044
5540,6063,63,0.7922,14.016
6019,6063,63,0.9339,433.038
3415,4006,64,0.9198,15.995
3415,5914,64,0.9119,31.99
3793,4006,64,0.9363,-15
3793,5672,64,0.8438,15.994
5672,5914,64,0.9274,-14.999
4006,5914,64,0.8826,15.995
2525,2558,65,0.9548,-1.003
2558,2716,65,0.8929,-13.013
2558,15416,65,0.8822,1.003
2511,2525,65,0.7393,-15.024
2525,2716,65,0.8968,-14.015
2525,15416,65,0.9147,0
2716,15416,65,0.8658,14.016
4288,15416,65,0.7162,47.9
7209,7820,67,0.8299,18.015
7820,8914,67,0.7416,-0.003
8820,8914,67,0.7442,32.028
7209,8914,67,0.7908,18.012
3713,5715,68,0.7941,0
5715,8602,68,0.7118,0.032
5715,12809,68,0.8366,0
1725,5715,68,0.726,0
1711,1725,68,0.8008,-0.073
3713,12809,68,0.7574,0
12809,13805,68,0.7749,0
12217,12238,69,0.8243,74.17
11343,12217,69,0.8348,-42.047
11343,13506,69,0.8266,-68.099
13506,13749,69,0.7809,-128.084
11976,13506,69,0.77,792.279
5018,7806,70,0.9248,1.979
5018,7938,70,0.9477,-93.058
8247,14319,70,0.9174,-178.122
9227,14319,70,0.9192,-196.183
9359,9722,70,0.9155,-30.975
9719,9722,70,0.9587,-1.003
9720,9722,70,0.8907,-283.127
9722,9724,70,0.9133,-2.996
9722,9739,70,0.949,-1.997
9722,10495,70,0.9112,283.127
8262,8559,70,0.9613,13.979
8559,8827,70,0.9768,-14.016
8559,9719,70,0.9452,-237.09
8559,9822,70,0.9712,30.01
8559,14212,70,0.9731,-196.183
7036,8559,70,0.9441,-31.972
9227,9858,70,0.9051,-291.156
8249,9209,70,0.957,0
8249,10282,70,0.9543,0
8249,10492,70,0.9594,0
8249,10616,70,0.9598,0
8249,11168,70,0.9505,0
8249,11441,70,0.9446,0
6825,8249,70,0.9675,0
7036,8249,70,0.9458,108.979
7246,8249,70,0.945,122.957
7664,8249,70,0.9617,0
7036,7246,70,0.9798,-13.979
7036,8040,70,0.9802,-14.015
7036,8512,70,0.9595,-27.995
7036,9098,70,0.9727,30.011
7036,9165,70,0.9612,-114.014
7036,9364,70,0.946,-237.09
7036,9822,70,0.9442,-1.962
7036,13923,70,0.9744,-196.183
10282,11441,70,0.9456,0
10492,11441,70,0.9606,0
10616,11441,70,0.9648,0
11168,11441,70,0.9556,0
9209,11441,70,0.9493,0
6825,11441,70,0.9597,0
7664,11441,70,0.9511,0
9355,9359,70,0.9741,1
9359,9724,70,0.9138,-33.97
9359,9739,70,0.9148,-32.971
9359,10280,70,0.8494,282.129
10240,11166,70,0.9543,0
10629,11166,70,0.9686,0
11166,11815,70,0.9445,0
8247,11166,70,0.9185,127.039
8538,11166,70,0.938,0
9227,11166,70,0.9149,108.978
9363,11166,70,0.9566,0
6848,11166,70,0.9604,0
6825,7664,70,0.9691,0
6825,9209,70,0.9783,0
6825,10282,70,0.9784,0
6825,10492,70,0.9715,0
6825,10616,70,0.9748,0
6825,11168,70,0.9625,0
7664,9209,70,0.9614,0
7664,10282,70,0.9623,0
7664,10492,70,0.9621,0
7664,10616,70,0.965,0
7664,11168,70,0.9619,0
10282,10492,70,0.9581,0
10282,10616,70,0.9632,0
10282,11168,70,0.9513,0
9209,10282,70,0.9904,0
9364,10282,70,0.9333,346.068
10240,10629,70,0.9703,0
10629,11815,70,0.9452,0
8247,10629,70,0.9313,127.04
8512,10629,70,0.9322,73.029
8538,10629,70,0.9515,0
9363,10629,70,0.9732,0
9364,10629,70,0.9371,282.124
6848,10629,70,0.9602,0
7806,7938,70,0.9508,-95.037
7938,8040,70,0.9515,122.048
7938,8480,70,0.9385,124.064
7938,9098,70,0.9308,166.075
7938,9165,70,0.9514,22.049
7938,9327,70,0.933,22.049
7938,13923,70,0.9503,-60.119
9355,9724,70,0.9137,-32.97
9724,9739,70,0.9602,0.999
8247,9227,70,0.9512,18.061
8247,9274,70,0.9536,9.984
8247,9304,70,0.936,25.979
8247,9363,70,0.9197,127.04
8247,10240,70,0.9319,127.039
6848,8247,70,0.9196,-127.04
9304,10141,70,0.8905,-245.008
8262,8827,70,0.9616,-0.036
8827,9719,70,0.9369,-223.074
8827,9822,70,0.9655,44.026
8827,14212,70,0.9778,-182.167
10495,14212,70,0.913,-241.217
8262,14212,70,0.9666,-182.203
9217,14212,70,0.9155,-114.177
9719,14212,70,0.9359,40.907
9720,14212,70,0.9166,-241.217
9822,14212,70,0.9632,-226.193
9227,9304,70,0.9011,7.918
6848,9227,70,0.9099,-108.979
8480,8512,70,0.9367,-15.995
8512,9098,70,0.9531,58.006
8512,9165,70,0.9406,-86.019
8512,13923,70,0.9523,-168.188
7246,8512,70,0.957,-14.016
7806,8512,70,0.9373,13.032
8040,8512,70,0.9581,-13.979
9098,9165,70,0.95,-144.025
9165,9327,70,0.9474,0
9165,13923,70,0.9617,-82.169
7246,9165,70,0.9533,-100.035
7806,9165,70,0.9339,-72.988
8040,9165,70,0.9659,-99.999
10492,11168,70,0.9646,0
10616,11168,70,0.9606,0
9209,11168,70,0.9485,0
8480,13923,70,0.9365,-184.183
9098,13923,70,0.9676,-226.194
9822,13923,70,0.934,-194.221
7246,13923,70,0.9656,-182.204
7806,13923,70,0.9381,-155.156
8040,13923,70,0.9761,-182.167
7806,8040,70,0.9426,27.011
7806,8480,70,0.9356,29.027
7246,8040,70,0.9753,-0.036
8040,9098,70,0.9695,44.026
8040,9822,70,0.9426,12.054
10240,11815,70,0.9363,0
8538,10240,70,0.9409,0
9363,10240,70,0.9636,0
9364,10240,70,0.9545,282.124
6848,10240,70,0.9513,0
9217,9720,70,0.9114,127.04
9217,10495,70,0.8992,127.039
9217,10538,70,0.8955,-219.029
9355,9739,70,0.9079,-31.971
8155,9720,70,0.9463,0
9719,9720,70,0.939,282.124
9720,10495,70,0.96,0
8538,9363,70,0.9446,0
9363,11815,70,0.9384,0
6848,9363,70,0.9598,0
8480,9327,70,0.9242,-102.014
8538,11815,70,0.9159,0
6848,11815,70,0.9374,0
9098,9364,70,0.9341,-267.101
7246,9098,70,0.972,43.99
7246,8480,70,0.9381,1.979
8155,10495,70,0.9368,0
9719,10495,70,0.9629,282.124
9355,10280,70,0.8601,283.129
9274,9304,70,0.9266,15.995
7791,9304,70,0.9031,1.979
9209,9364,70,0.9385,-346.068
9209,10492,70,0.9588,0
9209,10616,70,0.9651,0
7246,9209,70,0.9406,122.957
8155,9719,70,0.914,-282.124
6848,8538,70,0.9345,0
8262,9822,70,0.9572,43.99
9364,9822,70,0.9344,235.128
9719,9822,70,0.9511,267.101
8262,9719,70,0.9221,-223.111
9364,9719,70,0.9393,-31.972
7791,9274,70,0.9103,-14.016
7246,9364,70,0.9406,-223.111
10492,10616,70,0.9696,0
12077,12661,71,0.9287,0
12077,13942,71,0.9117,0
12661,13942,71,0.897,0
4276,7206,72,0.7375,-5.02
2875,2912,73,0.7709,27.995
14120,14515,74,0.9292,0
14120,14655,74,0.8805,39.011
14120,14723,74,0.8934,0
14120,14835,74,0.9039,0
14120,14926,74,0.8373,39.011
14120,15062,74,0.8417,39.011
14655,14927,74,0.9021,-14.016
14818,14927,74,0.958,0
14926,14927,74,0.8818,-14.016
14927,15062,74,0.8958,14.016
14927,15202,74,0.8596,-53.026
14245,14980,74,0.8787,-14.016
14449,14980,74,0.8671,39.011
14503,14980,74,0.9242,0
14621,14980,74,0.8696,-14.016
14682,14980,74,0.9451,0
14793,14980,74,0.9196,0
14905,14980,74,0.9273,0
14980,15075,74,0.9342,0
14980,15128,74,0.9441,0
14980,15202,74,0.9189,0
14311,14926,74,0.862,0
14655,14926,74,0.9518,0
14818,14926,74,0.8965,14.016
14926,15062,74,0.9784,0
14515,14655,74,0.8568,39.011
14515,14723,74,0.9055,0
14515,14835,74,0.8959,0
14655,14835,74,0.8637,-39.011
14723,14835,74,0.8914,0
14818,14835,74,0.8683,-24.995
14918,15248,74,0.8927,0
15099,15248,74,0.9121,0
15170,15248,74,0.8978,0
14511,14740,74,0.8517,0
14740,14843,74,0.8645,0
14753,14979,74,0.9059,0
14850,14979,74,0.8768,0
14979,15192,74,0.8924,0
14115,14979,74,0.8853,0
14502,14845,74,0.9027,0
14712,14845,74,0.9132,0
14819,14845,74,0.9024,14.016
14845,14941,74,0.9322,0
14845,15008,74,0.8956,0
14845,15113,74,0.9091,0
14845,15199,74,0.9046,0
14182,14845,74,0.9142,0
14311,15062,74,0.8595,0
14655,15062,74,0.962,0
14818,15062,74,0.9048,14.016
14311,14723,74,0.8139,-39.011
14503,14793,74,0.9175,0
14682,14793,74,0.9154,0
14793,14905,74,0.9154,0
14793,15075,74,0.9084,0
14793,15128,74,0.932,0
14793,15202,74,0.9043,0
14159,14793,74,0.8474,39.011
14245,14429,74,0.93,0
14429,14621,74,0.9385,0
14429,14827,74,0.8739,0
14429,14977,74,0.8783,0
14429,15063,74,0.9147,0
14429,15128,74,0.8689,-14.016
14245,14682,74,0.8884,-14.016
14503,14682,74,0.9398,0
14682,14905,74,0.9353,0
14682,15075,74,0.9266,0
14682,15128,74,0.9384,0
14682,15202,74,0.9179,0
14723,15404,74,0.8163,0
14245,15128,74,0.8785,-14.016
14503,15128,74,0.9183,0
14621,15128,74,0.8735,-14.016
14905,15128,74,0.932,0
15075,15128,74,0.934,0
15128,15202,74,0.9242,0
14115,14139,74,0.8663,-27.011
14115,14199,74,0.9045,14.016
14115,14467,74,0.8727,0
14115,14503,74,0.8819,26.016
14115,14740,74,0.8784,-14.015
14115,14753,74,0.896,0
14491,14502,74,0.8905,14.016
14491,14724,74,0.9208,0
14491,14753,74,0.9065,-14.016
14491,14819,74,0.9298,0
14491,14918,74,0.9193,0
14491,14996,74,0.926,0
14491,15099,74,0.9173,0
14491,15170,74,0.9221,0
14182,14491,74,0.9054,-14.016
14199,14491,74,0.9303,0
14467,14753,74,0.8933,0
14740,14753,74,0.8887,14.015
14753,15192,74,0.8974,0
14199,14753,74,0.904,-14.016
14724,15170,74,0.9177,0
14819,15170,74,0.939,0
14918,15170,74,0.9311,0
14996,15170,74,0.9156,0
15099,15170,74,0.9227,0
14182,14199,74,0.9036,-14.016
14199,14724,74,0.9114,0
14199,14819,74,0.9031,0
14199,14918,74,0.8902,0
14502,15099,74,0.8951,-14.016
14712,15099,74,0.8807,-14.016
14724,15099,74,0.9138,0
14819,15099,74,0.9164,0
14918,15099,74,0.9265,0
14996,15099,74,0.9257,0
14467,15192,74,0.8758,0
14740,15192,74,0.8649,14.015
14850,15192,74,0.8799,0
15116,15192,74,0.8857,0
14140,14740,74,0.8576,0
14502,14712,74,0.9133,0
14712,14941,74,0.9351,0
14712,15008,74,0.9035,0
14712,15113,74,0.9245,0
14712,15199,74,0.9122,0
14182,14712,74,0.9147,0
14245,14503,74,0.8872,-14.016
14503,14905,74,0.9335,0
14503,15075,74,0.9101,0
14503,15202,74,0.8961,0
14139,14159,74,0.8547,14.016
14159,14449,74,0.8827,0
14245,15075,74,0.8773,-14.016
14449,15075,74,0.8738,39.011
14621,15075,74,0.8788,-14.016
14905,15075,74,0.9157,0
15075,15202,74,0.9265,0
14245,14621,74,0.9394,0
14621,14827,74,0.8729,0
14621,14977,74,0.8843,0
14621,15063,74,0.9248,0
14621,15202,74,0.8672,-14.016
14724,14918,74,0.9128,0
14819,14918,74,0.9295,0
14918,14996,74,0.9303,0
14724,14850,74,0.8837,-14.016
14850,15116,74,0.8701,0
14655,14723,74,0.85,-39.011
14655,14818,74,0.9119,-14.016
14245,14827,74,0.8917,0
14245,14977,74,0.8926,0
14245,15063,74,0.9069,0
14502,14996,74,0.9179,-14.016
14724,14996,74,0.9174,0
14819,14996,74,0.9298,0
14941,14996,74,0.9148,-14.016
14182,14996,74,0.9147,-14.016
14977,15063,74,0.8443,0
14502,14941,74,0.9114,0
14941,15008,74,0.9172,0
14941,15113,74,0.9348,0
14941,15199,74,0.9056,0
14182,14941,74,0.9137,0
14502,14819,74,0.9018,-14.016
14724,14819,74,0.9313,0
14182,14819,74,0.9122,-14.016
15008,15113,74,0.9126,0
15008,15199,74,0.8858,0
14818,14905,74,0.8588,-53.026
14905,15202,74,0.9128,0
14182,14502,74,0.9302,0
14182,14724,74,0.8976,-14.016
14182,15113,74,0.9108,0
14502,15113,74,0.9147,0
14502,15199,74,0.9111,0
15113,15199,74,0.912,0
14827,14977,74,0.951,0
9472,10990,76,0.7343,-92.028
10995,13379,76,0.7244,-399.147
13364,13379,76,0.7148,45.059
10990,10995,76,0.7857,-63.069
10995,11015,76,0.7782,45.058
10990,13364,76,0.7361,-507.275
10990,11015,76,0.8271,-18.011
36,15791,77,0.9391,0
15791,15843,77,0.9519,0
15791,15901,77,0.9472,0
15791,15965,77,0.9392,0
15791,16059,77,0.9376,0
15791,16127,77,0.9337,0
15791,16228,77,0.9487,0
36,16228,77,0.9529,0
15843,16228,77,0.9484,0
15901,16228,77,0.9309,0
15965,16228,77,0.9476,0
16059,16228,77,0.9492,0
16127,16228,77,0.9412,0
2040,2219,77,0.9676,0
2219,4920,77,0.9314,0
2219,5588,77,0.9403,0
2219,15744,77,0.9694,0
2219,15901,77,0.9281,0.153
2219,15965,77,0.8969,0.153
9070,10196,77,0.9351,0
9070,10713,77,0.9298,0
4039,10196,77,0.9324,0
4920,10196,77,0.9353,0
5588,10196,77,0.9366,0
5957,10196,77,0.9416,0
10196,10713,77,0.9641,0
10196,15744,77,0.9227,0
2040,5588,77,0.9403,0
2569,5588,77,0.9592,-14.016
3715,5588,77,0.9597,0
3883,5588,77,0.9448,-14.016
4039,5588,77,0.973,0
4920,5588,77,0.9731,0
5588,5957,77,0.9799,0
5588,15744,77,0.9655,0
2569,8295,77,0.9494,0
3715,8295,77,0.9441,14.015
3883,8295,77,0.94,0
8295,9052,77,0.9505,0
8295,15746,77,0.9267,0
2040,15744,77,0.9639,0
2569,15744,77,0.9396,-14.016
3715,15744,77,0.9357,0
3883,15744,77,0.9319,-14.016
4039,15744,77,0.948,0
4920,15744,77,0.9629,0
5957,15744,77,0.9607,0
2040,15901,77,0.9101,0.153
36,15901,77,0.912,0
15843,15901,77,0.9513,0
15901,15965,77,0.946,0
15901,16059,77,0.9472,0
15901,16127,77,0.9181,0
2569,4039,77,0.9592,-14.016
3715,4039,77,0.9646,0
3883,4039,77,0.9396,-14.016
4039,4920,77,0.9758,0
4039,5957,77,0.9771,0
4039,9052,77,0.931,14.015
4039,10713,77,0.9327,0
2569,15746,77,0.9273,0
3715,15746,77,0.9251,14.016
3883,15746,77,0.9332,0
9052,15746,77,0.9317,0
2569,3715,77,0.9857,-14.016
2569,3883,77,0.959,0
2569,4920,77,0.9592,-14.016
2569,5957,77,0.9643,-14.016
2569,9052,77,0.9492,0
3715,3883,77,0.958,14.016
3715,4920,77,0.9606,0
3715,5957,77,0.9651,0
3715,9052,77,0.9458,14.015
36,16059,77,0.9253,0
15843,16059,77,0.9428,0
15965,16059,77,0.9536,0
16059,16127,77,0.9271,0
36,15965,77,0.931,0
15843,15965,77,0.9477,0
15965,16127,77,0.9327,0
3883,9052,77,0.9511,0
4920,9052,77,0.9318,14.016
5957,9052,77,0.9391,14.016
4920,10713,77,0.9314,0
5957,10713,77,0.9369,0
3883,4920,77,0.9439,-14.016
3883,5957,77,0.9506,-14.016
4920,5957,77,0.9787,0
36,15843,77,0.9393,0
36,16127,77,0.9374,0
15843,16127,77,0.9434,0
6275,6674,78,0.804,-84.066
22,16140,80,0.9407,0
15809,16140,80,0.9344,0
15888,16140,80,0.9425,0
16140,16209,80,0.9553,0
12636,13593,80,0.8041,-74.019
13593,13599,80,0.8376,74.019
13593,13943,80,0.8489,74.019
13593,14334,80,0.7567,74.019
13593,14681,80,0.8172,-239.083
13593,15985,80,0.7069,282.023
13593,16069,80,0.7094,282.023
13593,16190,80,0.7101,282.023
14327,14741,80,0.7155,14.016
14326,15277,80,0.8274,18.011
14601,15277,80,0.8114,92.03
14681,15277,80,0.8707,74.019
14783,15277,80,0.8338,166.049
14966,15277,80,0.8456,240.067
15040,15277,80,0.779,-74.019
15181,15277,80,0.805,314.086
10766,15277,80,0.7784,148.038
13599,15277,80,0.798,-239.083
13943,15277,80,0.8102,-239.083
14507,14741,80,0.7054,-74.019
13950,14507,80,0.7457,-14.016
22,14072,80,0.7926,-59.967
12636,14072,80,0.8959,16.031
13599,14072,80,0.9313,16.031
13772,14072,80,0.8882,16.093
13943,14072,80,0.9342,16.031
14072,14333,80,0.9619,0
14072,14334,80,0.8767,-16.031
14072,14394,80,0.8498,0.751
14072,15293,80,0.9456,0
14072,15888,80,0.7901,59.967
15891,16069,80,0.9635,0
15985,16069,80,0.9789,0
16069,16190,80,0.9679,0
22,15888,80,0.9354,0
15809,15888,80,0.9362,0
15888,16209,80,0.9458,0
14333,14334,80,0.8631,-16.031
14334,14394,80,0.7128,16.783
14334,15293,80,0.8601,16.032
12636,14334,80,0.8582,0
13599,14334,80,0.8855,0
13772,14334,80,0.9015,0.061
13943,14334,80,0.8795,0
22,16209,80,0.9388,0
15809,16209,80,0.9375,0
15891,15985,80,0.9635,0
15891,16190,80,0.9543,0
14601,14919,80,0.8051,-14.015
14681,14919,80,0.7339,-32.026
14741,14919,80,0.7923,-74.018
14783,14919,80,0.7819,60.004
14919,14966,80,0.7858,-134.022
14919,15181,80,0.7556,-208.041
13597,13950,80,0.7863,-91.045
13950,14326,80,0.9171,-74.019
13950,14601,80,0.8871,-148.038
13950,14741,80,0.766,-88.035
13950,14783,80,0.869,-222.056
13950,14966,80,0.849,-296.075
13950,15181,80,0.8359,-370.094
10766,13944,80,0.8113,239.083
10766,14783,80,0.7871,-18.011
10766,14966,80,0.7848,-92.03
10766,15040,80,0.852,222.057
10766,15051,80,0.8263,255.114
10766,15056,80,0.8514,239.083
10766,15181,80,0.7862,-166.048
10766,15547,80,0.8227,-0.001
10766,15896,80,0.8231,17.027
14326,14601,80,0.9553,-74.019
14326,14681,80,0.8258,-56.008
14326,14741,80,0.8275,-14.016
14326,14783,80,0.9443,-148.038
14326,14966,80,0.9358,-222.057
14326,15181,80,0.8955,-296.075
14601,14966,80,0.9368,-148.038
14681,14966,80,0.8637,-166.048
14783,14966,80,0.9415,-74.019
14966,15181,80,0.8141,-74.019
14601,15181,80,0.8812,-222.056
14681,15181,80,0.8452,-240.067
14741,15181,80,0.7679,-282.06
14783,15181,80,0.9159,-148.038
15985,16190,80,0.9715,0
33,13944,80,0.7711,222.056
33,15040,80,0.7547,205.029
33,15051,80,0.7777,238.087
33,15056,80,0.7734,222.056
33,15547,80,0.7184,-17.028
33,15896,80,0.7731,0
13944,15040,80,0.8672,-17.026
13944,15051,80,0.869,16.032
13944,15056,80,0.8808,0
13944,15547,80,0.7521,-239.083
13944,15896,80,0.8328,-222.056
15040,15547,80,0.8013,-222.057
15051,15547,80,0.7783,-255.115
15056,15547,80,0.7825,-239.084
15547,15896,80,0.7735,17.028
14601,14681,80,0.868,18.011
14601,14741,80,0.8054,60.003
14601,14783,80,0.8647,-74.019
14681,14783,80,0.8638,-92.029
14741,14783,80,0.8139,-134.022
14333,14394,80,0.8361,0.751
14394,15293,80,0.8057,-0.751
12636,14394,80,0.7949,16.783
13599,14394,80,0.8177,16.783
13943,14394,80,0.8073,16.783
14681,15896,80,0.7337,-56.991
12636,13772,80,0.8295,-0.061
13599,13772,80,0.8598,-0.061
13772,13943,80,0.8616,0.061
13772,14333,80,0.8849,16.093
13772,15293,80,0.8707,16.093
22,15809,80,0.9226,0
15040,15051,80,0.9372,33.058
15040,15056,80,0.9621,17.026
15040,15896,80,0.8368,-205.03
14333,15293,80,0.9438,0
12636,14333,80,0.8806,16.031
13599,14333,80,0.9189,16.031
13943,14333,80,0.9091,16.031
15051,15896,80,0.844,-238.087
15056,15896,80,0.8612,-222.056
12636,15293,80,0.8805,16.032
13599,15293,80,0.9033,16.032
13943,15293,80,0.8971,16.032
12636,13599,80,0.9214,0
13599,13943,80,0.9558,0
12636,13943,80,0.9182,0
15051,15056,80,0.9516,-16.031
5274,8938,82,0.9705,0
1598,8938,82,0.9641,0
8696,8938,82,0.9739,0.002
8938,9242,82,0.9788,0
8938,13625,82,0.9758,0
8938,13900,82,0.9802,0
8938,14433,82,0.9725,0
8938,15567,82,0.9717,0
8938,15715,82,0.9717,0
6734,8938,82,0.9655,0
4505,13625,82,0.9661,0
5274,13625,82,0.9765,0
8696,13625,82,0.9699,0.002
9242,13625,82,0.9754,0
13625,13900,82,0.9738,0
13625,14433,82,0.9732,0
13625,15567,82,0.9736,0
13625,15715,82,0.971,0
6734,13625,82,0.9639,0
5274,6734,82,0.9576,0
5274,8696,82,0.965,-0.002
5274,9242,82,0.9788,0
5274,13900,82,0.9735,0
5274,14433,82,0.9697,0
5274,15567,82,0.9785,0
5274,15715,82,0.9771,0
1598,5274,82,0.97,0
2229,8696,82,0.9629,-0.002
4505,8696,82,0.9657,-0.002
8696,9242,82,0.9704,0.002
8696,13900,82,0.9772,0.002
8696,14433,82,0.9715,0.002
8696,15567,82,0.9707,0.002
8696,15715,82,0.9718,0.002
1598,14433,82,0.9677,0
14433,15567,82,0.9772,0
14433,15715,82,0.9728,0
9242,14433,82,0.9773,0
13900,14433,82,0.9793,0
6734,14433,82,0.9708,0
4505,15715,82,0.9649,0
1598,15715,82,0.9596,0
15567,15715,82,0.9855,0
9242,15715,82,0.9803,0
13900,15715,82,0.9795,0
770,2229,82,0.9685,0
770,4505,82,0.9567,0
2229,4505,82,0.961,0
2229,6089,82,0.9564,0
2229,6734,82,0.9553,0
2229,13900,82,0.9677,0
1951,6089,82,0.9424,0
1598,9242,82,0.9675,0
1598,15567,82,0.9651,0
4505,15567,82,0.9658,0
9242,15567,82,0.9806,0
13900,15567,82,0.9787,0
4505,13900,82,0.9688,0
9242,13900,82,0.9834,0
6734,9242,82,0.9679,0
3578,5011,83,0.9029,0
5011,5613,83,0.9107,0
5011,5897,83,0.9064,0
5011,7250,83,0.9114,1.007
5011,7258,83,0.9021,42.01
5011,7387,83,0.943,0
5011,7478,83,0.9021,-41.026
5011,9797,83,0.915,-0.001
5011,11306,83,0.9102,-0.001
5011,15681,83,0.9489,0
1988,5011,83,0.9496,0
3578,7478,83,0.9071,-41.026
5897,7478,83,0.9103,-41.026
1988,7478,83,0.9313,-41.026
6774,7478,83,0.9219,62.001
6999,7478,83,0.9315,76.018
7387,7478,83,0.914,-41.026
7478,9797,83,0.9174,41.026
7478,11306,83,0.9329,41.025
7478,15681,83,0.9414,41.026
4601,6725,83,0.8985,21.022
4601,7258,83,0.8494,-222.995
3006,6774,83,0.892,-368.093
6774,6999,83,0.9316,-14.017
5613,7387,83,0.9115,0
5897,7387,83,0.913,0
1988,7387,83,0.9559,0
7250,7387,83,0.9582,-1.007
7258,7387,83,0.9167,-42.011
7387,9797,83,0.92,0
7387,11306,83,0.9151,0
7387,15681,83,0.9744,0
5613,7250,83,0.8823,1.007
5897,7250,83,0.8905,1.007
1988,7250,83,0.9207,1.007
7250,7258,83,0.9021,41.004
7250,15681,83,0.9383,-1.007
3578,5897,83,0.9182,0
5613,5897,83,0.9085,0
5897,9797,83,0.9268,-0.001
5897,11306,83,0.9323,-0.001
5897,15681,83,0.918,0
1988,5897,83,0.9219,0
3578,9797,83,0.9217,0
5613,9797,83,0.9308,0
1988,9797,83,0.934,0
9797,11306,83,0.9406,0
9797,15681,83,0.9289,0
